scaffold	name1	name2	coverage_overlap	compared_bases_count	percent_genome_compared	length	consensus_SNPs	population_SNPs	conANI	popANI
kraken:taxid|630|NZ_CP016945.1	SRR14346272.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	4668139	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346272.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	2712839	0	0		
kraken:taxid|223967|NZ_CP039546.1	SRR14346457.sorted.bam	SRR14346550.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346457.sorted.bam	SRR14346550.sorted.bam	0.1093533166805439	788	0.0002837336029522	2777253	1	1	0.998730964467005	0.998730964467005
kraken:taxid|1282|NZ_LR735437.1	SRR14346457.sorted.bam	SRR14346550.sorted.bam	0.0001026196516632	126	4.928542008193114e-05	2556537	0	0	1.0	1.0
kraken:taxid|1747|NZ_CP033718.1	SRR14346457.sorted.bam	SRR14346550.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346457.sorted.bam	SRR14346550.sorted.bam	0.1086374826072995	1015	0.0003741467886594	2712839	0	0	1.0	1.0
kraken:taxid|1290|NZ_LT963442.1	SRR14346457.sorted.bam	SRR14346550.sorted.bam	0.0	0	0.0	2235839	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346457.sorted.bam	SRR14346550.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|29388|NZ_AP014956.1	SRR14346457.sorted.bam	SRR14346550.sorted.bam	0.0	0	0.0	2479312	0	0		
kraken:taxid|2202828|NZ_CP029551.1	SRR14346457.sorted.bam	SRR14346550.sorted.bam	0.0	0	0.0	5539695	0	0		
kraken:taxid|96344|NZ_CP069811.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0	0	0.0	2809304	0	0		
kraken:taxid|149016|NZ_LR134323.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0952612000646935	1178	0.0005494402985074	2144000	21	18	0.9821731748726656	0.9847198641765704
kraken:taxid|76860|NZ_CP029207.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0222700554681678	269	0.0001357902106868	1980997	4	4	0.9851301115241636	0.9851301115241636
kraken:taxid|29442|NZ_CP020369.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.3935643564356436	159	2.318905511600872e-05	6856683	0	0	1.0	1.0
kraken:taxid|1396|NZ_CP115307.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.2501724534375718	1088	0.0002046206271509	5317157	57	46	0.9476102941176472	0.9577205882352942
kraken:taxid|1336|NC_011134.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.1743387589013224	1371	0.000677314317812	2024171	2	2	0.99854121079504	0.99854121079504
kraken:taxid|361101|NZ_LR595858.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0578001159868548	299	0.0001409567522055	2121218	0	0	1.0	1.0
kraken:taxid|305|NZ_CP052068.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.1108007448789571	238	6.144754935296763e-05	3873222	1	0	0.9957983193277312	1.0
kraken:taxid|1280|NZ_CP013953.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.093642713389369	791	0.0002676685796002	2955147	9	8	0.988621997471555	0.9898862199747156
kraken:taxid|573|NZ_AP024568.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0463232239302035	223	4.217548329699559e-05	5287432	3	3	0.9865470852017936	0.9865470852017936
kraken:taxid|747|NZ_CP015569.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0	0	0.0	2530586	0	0		
kraken:taxid|29388|NZ_AP014956.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.6810620769271134	12979	0.0052349200100673	2479312	349	303	0.9731104091224284	0.9766545958856616
kraken:taxid|33040|NZ_LR134307.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0520309240397594	848	0.0004484632201986	1890902	6	5	0.9929245283018868	0.9941037735849056
kraken:taxid|1329|NZ_CP053790.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.3949832080126014	13290	0.0061752832545276	2152128	312	269	0.9765237020316028	0.9797592174567344
kraken:taxid|1282|NZ_LR735437.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|1283|NZ_CP092476.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.3593615185504745	2499	0.0009852624606722	2536380	1	1	0.9995998399359745	0.9995998399359745
kraken:taxid|562|NZ_CP026399.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.5818825110451612	2514781	0.4764916624697643	5277702	38927	34905	0.9845207196968644	0.986120063735172
kraken:taxid|38289|NZ_LS483459.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0	0	0.0	2414649	0	0		
kraken:taxid|1326|NZ_LT906454.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.4982769499587439	10266	0.0044044755237554	2330811	122	71	0.9881161114358076	0.9930839664913306
kraken:taxid|29382|NZ_LT963440.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.7426997245179063	4044	0.0014906892742252	2712839	1	0	0.9997527200791296	1.0
kraken:taxid|1310|NZ_CP029490.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.1106494305940289	719	0.0003270306030598	2198571	8	7	0.9888734353268428	0.9902642559109874
kraken:taxid|28450|NZ_CP009545.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.5710556844547564	1969	0.0005029044070414	3915257	19	11	0.9903504316912138	0.994413407821229
kraken:taxid|29394|NZ_CP040412.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0	0	0.0	1904333	0	0		
kraken:taxid|2202828|NZ_CP029551.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0	0	0.0	5539695	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.5523731587561375	2700	0.0009721836649379	2777253	3	3	0.9988888888888888	0.9988888888888888
kraken:taxid|1747|NZ_CP033718.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|1340|NZ_LR594052.1	SRR14346496.sorted.bam	SRR14346554.sorted.bam	0.0444223849112793	358	0.000183674139502	1949104	1	1	0.9972067039106144	0.9972067039106144
kraken:taxid|29382|NZ_LT963440.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0223343986054619	615	0.0002266997783502	2712839	12	11	0.9804878048780488	0.9821138211382112
kraken:taxid|361101|NZ_LR595858.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.1141451068616423	4059	0.0019135232682355	2121218	46	36	0.9886671593988668	0.991130820399113
kraken:taxid|1310|NZ_CP029490.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0464736104624007	4378	0.0019912934355997	2198571	167	141	0.9618547281863864	0.9677935130196436
kraken:taxid|29394|NZ_CP040412.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0394261271318514	3567	0.0018730967745662	1904333	48	30	0.9865433137089992	0.9915895710681244
kraken:taxid|1499308|NZ_CP030239.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0	0	0.0	3592357	0	0		
kraken:taxid|29442|NZ_CP020369.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0076878501062391	597	8.706833902048557e-05	6856683	15	9	0.9748743718592964	0.984924623115578
kraken:taxid|76860|NZ_CP029207.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.1436120244246125	14676	0.0074083908254278	1980997	228	155	0.9844644317252658	0.9894385391114744
kraken:taxid|38289|NZ_LS483459.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0044440224100275	234	9.6908494775017e-05	2414649	7	7	0.97008547008547	0.97008547008547
kraken:taxid|1290|NZ_LT963442.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0007959196620994	828	0.0003703307796312	2235839	6	5	0.9927536231884058	0.9939613526570048
kraken:taxid|1340|NZ_LR594052.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.1581601846918842	4453	0.0022846395061525	1949104	60	38	0.9865259375701774	0.991466427127779
kraken:taxid|1329|NZ_CP053790.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.3786480419057121	24288	0.0112855740922473	2152128	175	87	0.9927947957839264	0.9964179841897232
kraken:taxid|1842539|NZ_CP016464.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.2575757575757575	170	3.461347539246591e-05	4911382	9	9	0.9470588235294116	0.9470588235294116
kraken:taxid|1283|NZ_CP092476.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0021396636733264	782	0.0003083134230675	2536380	26	25	0.9667519181585678	0.9680306905370843
kraken:taxid|747|NZ_CP015569.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0	0	0.0	2530586	0	0		
kraken:taxid|43770|NZ_CP066290.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0395263986264129	1105	0.0003742591024555	2952500	50	44	0.9547511312217196	0.9601809954751132
kraken:taxid|1280|NZ_CP013953.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0860818909517622	2054	0.0006950584860922	2955147	25	25	0.9878286270691334	0.9878286270691334
kraken:taxid|162426|NZ_CP025299.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0908319185059422	107	2.9518927011832125e-05	3624793	0	0	1.0	1.0
kraken:taxid|562|NZ_CP026399.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|1326|NZ_LT906454.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.2237198740019046	6108	0.0026205470971262	2330811	117	75	0.980844793713163	0.987721021611002
kraken:taxid|1272|NZ_CP059343.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0156819191470457	353	0.0001250425959551	2823038	15	15	0.9575070821529744	0.9575070821529744
kraken:taxid|149016|NZ_LR134323.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.3265920277473158	12806	0.005972947761194	2144000	159	101	0.9875839450257692	0.9921130719975012
kraken:taxid|573|NZ_AP024568.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0014311435298462	248	4.690367649172604e-05	5287432	4	4	0.9838709677419356	0.9838709677419356
kraken:taxid|1274|NZ_CP008889.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.1065280935368626	328	0.0001082858124786	3029021	16	16	0.951219512195122	0.951219512195122
kraken:taxid|1286|NZ_LT963435.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.05893536121673	961	0.0003460253711131	2777253	8	7	0.991675338189386	0.9927159209157128
kraken:taxid|1396|NZ_CP115307.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.1319173119272572	1857	0.0003492467873339	5317157	92	91	0.9504577275175012	0.9509962304792676
kraken:taxid|33040|NZ_LR134307.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.1183303396904221	17919	0.0094764297673808	1890902	358	239	0.9800212065405436	0.9866622021318154
kraken:taxid|2202828|NZ_CP029551.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0	0	0.0	5539695	0	0		
kraken:taxid|29388|NZ_AP014956.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0255102415037986	17390	0.0070140426053679	2479312	72	59	0.9958596894767108	0.9966072455434156
kraken:taxid|1747|NZ_CP033718.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0075092406458725	18528	0.0074250640796495	2495332	132	53	0.9928756476683938	0.9971394645941278
kraken:taxid|71999|NZ_CP012507.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0380632869449966	919	0.0003219537794886	2854447	41	38	0.955386289445049	0.9586507072905333
kraken:taxid|1725|NZ_CP046322.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0455953413455581	368	0.0001306720270604	2816211	12	12	0.967391304347826	0.967391304347826
kraken:taxid|1336|NC_011134.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.1081613938560293	2359	0.0011654153725154	2024171	95	88	0.9597286986011022	0.9626960576515472
kraken:taxid|269660|NZ_CP033231.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0	0	0.0	5982025	0	0		
kraken:taxid|456327|NZ_CP018467.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0	0	0.0	5079107	0	0		
kraken:taxid|2594913|NZ_CP038157.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.2108037897310513	2759	0.0011676404056905	2362885	102	92	0.9630300833635376	0.9666545849945632
kraken:taxid|1282|NZ_LR735437.1	SRR14346386.sorted.bam	SRR14346557.sorted.bam	0.0015809651064988	2577	0.0010080041869137	2556537	55	52	0.9786573535118356	0.9798214978657354
kraken:taxid|562|NZ_CP026399.1	SRR14346246.sorted.bam	SRR14346490.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|223967|NZ_CP039546.1	SRR14346246.sorted.bam	SRR14346490.sorted.bam	0.0046337860928494	160	2.9653539168433213e-05	5395646	9	9	0.94375	0.94375
kraken:taxid|29388|NZ_AP014956.1	SRR14346246.sorted.bam	SRR14346490.sorted.bam	0.0012111311665356	1293	0.000521515646276	2479312	1	1	0.9992266047950504	0.9992266047950504
kraken:taxid|408|NZ_LT962688.1	SRR14346246.sorted.bam	SRR14346490.sorted.bam	0.0	0	0.0	5715512	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346246.sorted.bam	SRR14346490.sorted.bam	0.0855779065802932	502	0.0001807541480736	2777253	0	0	1.0	1.0
kraken:taxid|29382|NZ_LT963440.1	SRR14346246.sorted.bam	SRR14346490.sorted.bam	0.066198774757628	1113	0.0004102713061851	2712839	1	1	0.9991015274034142	0.9991015274034142
kraken:taxid|1747|NZ_CP033718.1	SRR14346246.sorted.bam	SRR14346490.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|29442|NZ_CP020369.1	SRR14346246.sorted.bam	SRR14346490.sorted.bam	0.2343655130540376	386	5.629544197974443e-05	6856683	0	0	1.0	1.0
kraken:taxid|2202828|NZ_CP029551.1	SRR14346246.sorted.bam	SRR14346490.sorted.bam	0.0015577346088117	1092	0.000197122765784	5539695	2	0	0.9981684981684982	1.0
kraken:taxid|1326|NZ_LT906454.1	SRR14346246.sorted.bam	SRR14346490.sorted.bam	0.0	0	0.0	2330811	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346502.sorted.bam	SRR14346411.sorted.bam	0.0296671490593342	82	3.0226637113370905e-05	2712839	0	0	1.0	1.0
kraken:taxid|1747|NZ_CP033718.1	SRR14346502.sorted.bam	SRR14346411.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346502.sorted.bam	SRR14346411.sorted.bam	0.0696078431372549	142	5.112965941525673e-05	2777253	0	0	1.0	1.0
kraken:taxid|2594913|NZ_CP038157.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	2362885	0	0		
kraken:taxid|29388|NZ_AP014956.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.518253589784348	9781	0.0039450460450318	2479312	35	26	0.9964216337797772	0.9973417850935488
kraken:taxid|38289|NZ_LS483459.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	2414649	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0058976489826555	440	0.0001763292419605	2495332	7	7	0.9840909090909092	0.9840909090909092
kraken:taxid|361101|NZ_LR595858.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0042714491810698	151	7.11855170001386e-05	2121218	1	1	0.9933774834437086	0.9933774834437086
kraken:taxid|29394|NZ_CP040412.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0374391613627854	200	0.0001050236487	1904333	4	3	0.98	0.985
kraken:taxid|1283|NZ_CP092476.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0129378352792679	41	1.616477026313092e-05	2536380	0	0	1.0	1.0
kraken:taxid|1340|NZ_LR594052.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.078294910830796	1260	0.0006464508820463	1949104	37	35	0.9706349206349206	0.9722222222222222
kraken:taxid|573|NZ_AP024568.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0046537456655674	22233	0.0042048767719376	5287432	198	192	0.9910943192551612	0.9913641883686412
kraken:taxid|1280|NZ_CP013953.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0021421103808277	1465	0.0004957452201193	2955147	53	51	0.9638225255972696	0.9651877133105802
kraken:taxid|33040|NZ_LR134307.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0116535449183279	2278	0.0012047160561467	1890902	36	32	0.9841966637401228	0.9859525899912204
kraken:taxid|1336|NC_011134.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0539066690505989	603	0.0002978997327794	2024171	9	8	0.9850746268656716	0.9867330016583749
kraken:taxid|1282|NZ_LR735437.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0018793470546486	331	0.0001294720162469	2556537	14	14	0.9577039274924471	0.9577039274924471
kraken:taxid|28450|NZ_CP009545.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	3915257	0	0		
kraken:taxid|747|NZ_CP015569.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.4438240585644271	14308	0.0056540263796606	2530586	267	107	0.9813391109868606	0.9925216662007268
kraken:taxid|651|NZ_CP038445.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	4683582	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0007040950246445	2823	0.0005348918904477	5277702	82	80	0.9709528869996458	0.9716613531703862
kraken:taxid|269660|NZ_CP033231.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	5982025	0	0		
kraken:taxid|38301|NZ_CP065689.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	2695961	0	0		
kraken:taxid|630|NZ_CP016945.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0504106127605811	399	8.547303325800709e-05	4668139	0	0	1.0	1.0
kraken:taxid|29382|NZ_LT963440.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0342138364779874	136	5.013198350510296e-05	2712839	2	2	0.9852941176470588	0.9852941176470588
kraken:taxid|71999|NZ_CP012507.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	2854447	0	0		
kraken:taxid|29442|NZ_CP020369.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.6625514403292181	161	2.348074134388304e-05	6856683	4	4	0.9751552795031057	0.9751552795031057
kraken:taxid|149016|NZ_LR134323.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.1339740739473954	3917	0.0018269589552238	2144000	93	89	0.976257339800868	0.9772785294868522
kraken:taxid|1290|NZ_LT963442.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	2235839	0	0		
kraken:taxid|1744|NZ_CP120879.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	2679621	0	0		
kraken:taxid|38305|NZ_CP004353.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	2931780	0	0		
kraken:taxid|1329|NZ_CP053790.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.2093158882296262	8255	0.0038357383947423	2152128	71	61	0.9913991520290732	0.992610539067232
kraken:taxid|76860|NZ_CP029207.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.006768065961964	1205	0.0006082795683183	1980997	42	36	0.9651452282157676	0.9701244813278008
kraken:taxid|1396|NZ_CP115307.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.2075278015397776	1213	0.0002281294308217	5317157	39	25	0.967848309975268	0.9793899422918384
kraken:taxid|2202828|NZ_CP029551.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	5539695	0	0		
kraken:taxid|1310|NZ_CP029490.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0365772016310632	601	0.0002733593775229	2198571	23	22	0.961730449251248	0.9633943427620631
kraken:taxid|1286|NZ_LT963435.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0	0	0.0	2777253	0	0		
kraken:taxid|1326|NZ_LT906454.1	SRR14346283.sorted.bam	SRR14346325.sorted.bam	0.0671671671671671	1342	0.0005757652593882	2330811	35	34	0.973919523099851	0.9746646795827124
kraken:taxid|29388|NZ_AP014956.1	SRR14346408.sorted.bam	SRR14346480.sorted.bam	0.0140049695053083	248	0.0001000277496337	2479312	0	0	1.0	1.0
kraken:taxid|2202828|NZ_CP029551.1	SRR14346408.sorted.bam	SRR14346480.sorted.bam	0.0	0	0.0	5539695	0	0		
kraken:taxid|223967|NZ_CP039546.1	SRR14346408.sorted.bam	SRR14346480.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346408.sorted.bam	SRR14346480.sorted.bam	0.0106724958210106	83	3.326210700620198e-05	2495332	0	0	1.0	1.0
kraken:taxid|1286|NZ_LT963435.1	SRR14346408.sorted.bam	SRR14346480.sorted.bam	0.2275334608030592	952	0.0003427847588966	2777253	0	0	1.0	1.0
kraken:taxid|33040|NZ_LR134307.1	SRR14346408.sorted.bam	SRR14346480.sorted.bam	0.0	0	0.0	1890902	0	0		
kraken:taxid|29442|NZ_CP020369.1	SRR14346408.sorted.bam	SRR14346480.sorted.bam	0.0	0	0.0	6856683	0	0		
kraken:taxid|1329|NZ_CP053790.1	SRR14346408.sorted.bam	SRR14346480.sorted.bam	0.0	0	0.0	2152128	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346408.sorted.bam	SRR14346480.sorted.bam	0.2212844792095512	1075	0.0003962638402057	2712839	0	0	1.0	1.0
kraken:taxid|562|NZ_CP026399.1	SRR14346408.sorted.bam	SRR14346480.sorted.bam	0.0	0	0.0	5277702	0	0		
kraken:taxid|1282|NZ_LR735437.1	SRR14346313.sorted.bam	SRR14346287.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346313.sorted.bam	SRR14346287.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|1286|NZ_LT963435.1	SRR14346313.sorted.bam	SRR14346287.sorted.bam	0.0832400149309443	223	8.029516936339613e-05	2777253	0	0	1.0	1.0
kraken:taxid|1286|NZ_LT963435.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.4419995727408673	2069	0.0007449807417617	2777253	0	0	1.0	1.0
kraken:taxid|29394|NZ_CP040412.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0	0	0.0	1904333	0	0		
kraken:taxid|149016|NZ_LR134323.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0	0	0.0	2144000	0	0		
kraken:taxid|1280|NZ_CP013953.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0	0	0.0	2955147	0	0		
kraken:taxid|1329|NZ_CP053790.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0	0	0.0	2152128	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|2202828|NZ_CP029551.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0	0	0.0	5539695	0	0		
kraken:taxid|146827|NZ_CP014634.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.7157360406091371	141	5.149798883918055e-05	2737971	0	0	1.0	1.0
kraken:taxid|29388|NZ_AP014956.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0	0	0.0	2479312	0	0		
kraken:taxid|1842539|NZ_CP016464.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0	0	0.0	4911382	0	0		
kraken:taxid|1396|NZ_CP115307.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0789007092198581	178	3.347653642726743e-05	5317157	8	6	0.9550561797752808	0.9662921348314608
kraken:taxid|29382|NZ_LT963440.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.5244280728964715	2705	0.0009971104072154	2712839	0	0	1.0	1.0
kraken:taxid|361101|NZ_LR595858.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0	0	0.0	2121218	0	0		
kraken:taxid|562|NZ_CP026399.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0007661446448136	93	1.76213056364304e-05	5277702	0	0	1.0	1.0
kraken:taxid|1526658|NZ_CP017147.1	SRR14346519.sorted.bam	SRR14346273.sorted.bam	0.0	0	0.0	6373793	0	0		
kraken:taxid|29382|NZ_LT963440.1	SRR14346315.sorted.bam	SRR14346334.sorted.bam	0.0	0	0.0	2712839	0	0		
kraken:taxid|223967|NZ_CP039546.1	SRR14346315.sorted.bam	SRR14346334.sorted.bam	0.0	0	0.0	5395646	0	0		
kraken:taxid|29388|NZ_AP014956.1	SRR14346315.sorted.bam	SRR14346334.sorted.bam	0.0	0	0.0	2479312	0	0		
kraken:taxid|1747|NZ_CP033718.1	SRR14346315.sorted.bam	SRR14346334.sorted.bam	0.0	0	0.0	2495332	0	0		
kraken:taxid|1282|NZ_LR735437.1	SRR14346315.sorted.bam	SRR14346334.sorted.bam	0.0	0	0.0	2556537	0	0		
kraken:taxid|361101|NZ_LR595858.1	SRR14346315.sorted.bam	SRR14346334.sorted.bam	0.0	0	0.0	2121218	0	0		
kraken:taxid|2202828|NZ_CP029551.1	SRR14346315.sorted.bam	SRR14346334.sorted.bam	0.0052347405769527	1018	0.0001837646296411	5539695	1	1	0.9990176817288802	0.9990176817288802
kraken:taxid|562|NZ_CP026399.1	SRR14346315.sorted.bam	SRR14346334.sorted.bam	0.0003574858546545	319	6.0442973097003206e-05	5277702	10	10	0.9686520376175548	0.9686520376175548
kraken:taxid|71999|NZ_CP012507.1	SRR14346315.sorted.bam	SRR14346334.sorted.bam	0.0	0	0.0	2854447	0	0		
kraken:taxid|1329|NZ_CP053790.1	SRR14346315.sorted.bam	SRR14346334.sorted.bam	0.0181232380185259	135	6.27286109376394e-05	2152128	0	0	1.0	1.0
kraken:taxid|29382|NZ_LT963440.1	SRR14346304.sorted.bam	SRR14346470.sorted.bam	0.3306159420289855	1460	0.0005381815876283	2712839	0	0	1.0	1.0
